Video ID,Video Title,Channel Name,Category,Category ID,Upload Date,Upload Time,Likes,Views,Comments,Duration (Seconds)
obPLGkSTvc8,AJJUBHAI VS SRV WARRIOR BEST CLASH SQUAD BATTLE | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-04-09,04:00:30,154128,2542569,8863,1162
zGhbGu1dKX0,7 KILL IN 50 SECONDS WORLD RECORD? | GARENA FREE FIRE #shorts #youtubeshorts,Total Gaming,Gaming,20,2023-04-07,13:30:31,609724,5645011,5068,60
koSREnXkWE8,AJJUBHAI IS HACKER!!🔥DUO VS SQUAD WITH @DesiGamers_  | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-04-04,13:30:27,122421,1654972,6762,922
H0yrKMt_6vw,PAKISTAN SERVER?? SOLO VS SQUAD HACKER TYPE GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-04-01,13:30:10,149826,2631149,7566,979
usKece4hv1o,BUILDING DREAM CITY FROM SCRATCH! | CITIES: SKYLINES PART 1,Total Gaming,Gaming,20,2023-03-29,14:15:05,90839,1380064,5478,3548
d9VvSZJRd5E,HEROIC PLAYER IS NOOB😢 SOLO VS SQUAD GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-03-24,13:30:15,154526,2263886,4308,840
3qOFZ6YYmQ4,6 GRANDMASTER GIRLS CALL ME NOOB😡 | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-03-18,13:30:01,199046,2785566,6290,1249
RPyAnDwrRJU,GLITCH FIRE MAKES YOU A HACKER!🔥SOLO VS SQUAD BEST GAMEPLAY | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-03-15,13:30:16,153921,2479450,8224,956
APQBMwYma0U,बेकार BUNNY BUNDLE AND GUN SKIN? | GARENA FREE FIRE,Total Gaming,Gaming,20,2023-03-13,04:00:08,231594,3293715,8010,1603
Ur1TFs0jbLE,AJJUBHAI94 VS SMARTY CLASH SQUAD BATTLE FOR NEW FUSE CONTROLLER - GARENA FREE FIRE,Total Gaming,Gaming,20,2023-03-10,13:45:00,152201,2680553,10161,988
